date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:40:50	11777/11777	---M--	200	added ('OK')	text/html	etag:%222e01-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/wtrb/indirect.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/wtrb/indirect.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:40:50	7314/7314	---M--	200	added ('OK')	text/html	etag:%221c92-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/wtrb/powtrain.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/wtrb/powtrain.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:40:51	8951/8951	---M--	200	added ('OK')	text/html	etag:%2222f7-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/wtrb/control.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/wtrb/control.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:40:51	8298/8298	---M--	200	added ('OK')	text/html	etag:%22206a-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/wtrb/control2.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/wtrb/control2.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:40:51	9287/9287	---M--	200	added ('OK')	text/html	etag:%222447-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/wtrb/size.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/wtrb/size.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:40:52	10739/10739	---M--	200	added ('OK')	text/html	etag:%2229f3-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/wtrb/safety.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/wtrb/safety.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:40:52	7516/7516	---M--	200	added ('OK')	text/html	etag:%221d5c-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/wtrb/safety2.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/wtrb/safety2.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:40:53	10714/10714	---M--	200	added ('OK')	text/html	etag:%2229da-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/design/index.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/design/index.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:40:53	8288/8288	---M--	200	added ('OK')	text/html	etag:%222060-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/design/horver.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/design/horver.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:40:54	7594/7594	---M--	200	added ('OK')	text/html	etag:%221daa-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/design/updown.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/design/updown.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:40:54	8648/8648	---M--	200	added ('OK')	text/html	etag:%2221c8-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/design/concepts.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/design/concepts.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:40:55	7469/7469	---M--	200	added ('OK')	text/html	etag:%221d2d-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/design/optim.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/design/optim.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:40:55	7904/7904	---M--	200	added ('OK')	text/html	etag:%221ee0-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/design/quietma.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/design/quietma.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:40:56	7085/7085	---M--	200	added ('OK')	text/html	etag:%221bad-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/design/quietae.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/design/quietae.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:40:56	4192/4192	---M--	200	added ('OK')	text/html	etag:%221060-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/manu/index.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/manu/index.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:40:56	12323/12323	---M--	200	added ('OK')	text/html	etag:%223023-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/manu/bladtest.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/manu/bladtest.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:40:57	7725/7725	---M--	200	added ('OK')	text/html	etag:%221e2d-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/manu/towerm.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/manu/towerm.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:40:57	5738/5738	---M--	200	added ('OK')	text/html	etag:%22166a-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/manu/towerwld.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/manu/towerwld.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:40:58	6774/6774	---M--	200	added ('OK')	text/html	etag:%221a76-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/manu/towrassy.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/manu/towrassy.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:40:58	7474/7474	---M--	200	added ('OK')	text/html	etag:%221d32-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/rd/index.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/rd/index.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:40:59	8093/8093	---M--	200	added ('OK')	text/html	etag:%221f9d-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/rd/offintro.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/rd/offintro.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:40:59	8281/8281	---M--	200	added ('OK')	text/html	etag:%222059-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/rd/foundat.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/rd/foundat.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:00	6997/6997	---M--	200	added ('OK')	text/html	etag:%221b55-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/rd/concrete.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/rd/concrete.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:00	8653/8653	---M--	200	added ('OK')	text/html	etag:%2221cd-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/rd/gravitat.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/rd/gravitat.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:01	6949/6949	---M--	200	added ('OK')	text/html	etag:%221b25-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/rd/monopile.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/rd/monopile.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:01	6956/6956	---M--	200	added ('OK')	text/html	etag:%221b2c-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/rd/tripod.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/rd/tripod.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:02	6666/6666	---M--	200	added ('OK')	text/html	etag:%221a0a-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/grid/index.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/grid/index.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:02	6794/6794	---M--	200	added ('OK')	text/html	etag:%221a8a-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/grid/season.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/grid/season.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:02	12509/12509	---M--	200	added ('OK')	text/html	etag:%2230dd-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/grid/rein.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/grid/rein.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:03	8777/8777	---M--	200	added ('OK')	text/html	etag:%222249-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/grid/offshore.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/grid/offshore.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:03	9883/9883	---M--	200	added ('OK')	text/html	etag:%22269b-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/env/index.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/env/index.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:04	9103/9103	---M--	200	added ('OK')	text/html	etag:%22238f-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/env/sound.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/env/sound.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:04	13575/13575	---M--	200	added ('OK')	text/html	etag:%223507-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/env/db/dbdef.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/env/db/dbdef.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:05	1206/1206	---M--	200	added ('OK')	text/html	etag:%224b6-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/env/db/dbcalc.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/env/db/dbcalc.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:05	11338/11338	---M--	200	added ('OK')	text/html	etag:%222c4a-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/env/db/db2calc.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/env/db/db2calc.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:06	6893/6893	---M--	200	added ('OK')	text/html	etag:%221aed-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/env/enpaybk.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/env/enpaybk.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:06	6162/6162	---M--	200	added ('OK')	text/html	etag:%221812-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/env/birds.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/env/birds.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:06	10820/10820	---M--	200	added ('OK')	text/html	etag:%222a44-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/env/birdsoff.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/env/birdsoff.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:07	6659/6659	---M--	200	added ('OK')	text/html	etag:%221a03-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/env/shadow/index.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/env/shadow/index.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:07	7534/7534	---M--	200	added ('OK')	text/html	etag:%221d6e-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/env/shadow/shadow.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/env/shadow/shadow.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:08	10355/10355	---M--	200	added ('OK')	text/html	etag:%222873-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/env/shadow/shadowr.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/env/shadow/shadowr.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:08	7767/7767	---M--	200	added ('OK')	text/html	etag:%221e57-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/env/shadow/shadow2.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/env/shadow/shadow2.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:09	22849/22849	---M--	200	added ('OK')	text/html	etag:%225941-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/env/shadow/guide.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/env/shadow/guide.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:09	30113/30113	---M--	200	added ('OK')	text/html	etag:%2275a1-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/env/shadow/shadowc.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/env/shadow/shadowc.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:11	9727/9727	---M--	200	added ('OK')	text/html	etag:%2225ff-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/econ/index.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/econ/index.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:11	6167/6167	---M--	200	added ('OK')	text/html	etag:%221817-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/econ/install.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/econ/install.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:12	7871/7871	---M--	200	added ('OK')	text/html	etag:%221ebf-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/econ/oandm.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/econ/oandm.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:12	6430/6430	---M--	200	added ('OK')	text/html	etag:%22191e-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/econ/income.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/econ/income.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:12	9059/9059	---M--	200	added ('OK')	text/html	etag:%222363-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/econ/tariffs.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/econ/tariffs.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:13	9298/9298	---M--	200	added ('OK')	text/html	etag:%222452-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/econ/basic.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/econ/basic.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:13	6245/6245	---M--	200	added ('OK')	text/html	etag:%221865-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/econ/economic.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/econ/economic.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:14	10906/10906	---M--	200	added ('OK')	text/html	etag:%222a9a-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/econ/guide.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/econ/guide.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:14	15059/15059	---M--	200	added ('OK')	text/html	etag:%223ad3-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/econ/econ.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/econ/econ.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:15	7001/7001	---M--	200	added ('OK')	text/html	etag:%221b59-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/econ/offshore.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/econ/offshore.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:15	7211/7211	---M--	200	added ('OK')	text/html	etag:%221c2b-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/tour/econ/empl.htm	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/tour/econ/empl.html	(from http://ele.aut.ac.ir/~wind/en/tour/index.htm)
09:41:15	480/480	---M--	200	added ('OK')	image/gif	etag:%221e0-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/ioff1.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/ioff1.gif	(from http://ele.aut.ac.ir/~wind/en/tour/intro/index.htm)
09:41:16	3622/3622	---M--	200	added ('OK')	image/gif	etag:%22e26-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/seatemp.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/seatemp.gif	(from http://ele.aut.ac.ir/~wind/en/tour/intro/index.htm)
09:41:16	12313/12313	---M--	200	added ('OK')	image/gif	etag:%223019-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/polarsk.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/polarsk.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/index.htm)
09:41:17	2561/2561	---M--	200	added ('OK')	image/gif	etag:%22a01-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/polarlsk.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/polarlsk.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/index.htm)
09:41:17	12783/12783	---M--	200	added ('OK')	image/gif	etag:%2231ef-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/sidesk.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/sidesk.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/index.htm)
09:41:18	2781/2781	---M--	200	added ('OK')	image/gif	etag:%22add-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/sidelsk.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/sidelsk.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/index.htm)
09:41:18	488/488	---M--	200	added ('OK')	image/gif	etag:%221e8-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/r/itour2.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/r/itour2.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/coriolis.htm)
09:41:19	7821/7821	---M--	200	added ('OK')	image/gif	etag:%221e8d-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/cirk.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/cirk.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/coriolis.htm)
09:41:19	2033/2033	---M--	200	added ('OK')	image/gif	etag:%227f1-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/globe1.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/globe1.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/globwin.htm)
09:41:19	4001/4001	---M--	200	added ('OK')	image/gif	etag:%22fa1-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/globe2.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/globe2.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/globwin.htm)
09:41:20	8250/8250	---M--	200	added ('OK')	image/gif	etag:%22203a-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/seabrzmo.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/seabrzmo.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/geostro.htm)
09:41:21	13602/13602	---M--	200	added ('OK')	image/jpeg	etag:%223522-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/mount2.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/mount2.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/wres/localwin.htm)
09:41:21	14673/14673	---M--	200	added ('OK')	image/gif	etag:%223951-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/enermovi.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/enermovi.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/mount.htm)
09:41:22	6425/6425	---M--	200	added ('OK')	image/gif	etag:%221919-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/turbtubx.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/turbtubx.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/enerwind.htm)
09:41:22	3787/3787	---M--	200	added ('OK')	image/gif	etag:%22ecb-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/presssk.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/presssk.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/enerwind.htm)
09:41:23	4758/4758	---M--	200	added ('OK')	image/gif	etag:%221296-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/turbtubs.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/turbtubs.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/enerwind.htm)
09:41:24	1814/1814	---M--	200	added ('OK')	image/gif	etag:%22716-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/x3.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/x3.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/tube.htm)
09:41:24	3844/3844	---M--	200	added ('OK')	image/gif	etag:%22f04-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/anemovie.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/anemovie.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/enrspeed.htm)
09:41:25	4189/4189	---M--	200	added ('OK')	image/gif	etag:%22105d-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/anemast.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/anemast.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/wndspeed.htm)
09:41:25	7017/7017	---M--	200	added ('OK')	image/jpeg	etag:%221b69-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/logger.jpg	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/logger.jpg	(from http://ele.aut.ac.ir/~wind/en/tour/wres/wndspeed.htm)
09:41:26	4662/4662	---M--	200	added ('OK')	image/gif	etag:%221236-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/brest.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/brest.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/wndsprac.htm)
09:41:26	3544/3544	---M--	200	added ('OK')	image/gif	etag:%22dd8-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/caen.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/caen.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/wndsprac.htm)
09:41:27	2048/2048	---M--	200	added ('OK')	image/gif	etag:%22800-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/calc.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/calc.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/rose.htm)
09:41:28	472/472	---M--	200	added ('OK')	image/gif	etag:%221d8-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/wedges/f123.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/wedges/f123.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/roseplot.htm)
09:41:28	353/353	---M--	200	added ('OK')	image/gif	etag:%22161-4538ce804d400%22	http://ele.aut.ac.ir/~wind/en/res/wedges/v123.gif	C:/My%20Web%20Sites/Tour%20on%20Wind%20Energy/ele.aut.ac.ir/_wind/en/res/wedges/v123.gif	(from http://ele.aut.ac.ir/~wind/en/tour/wres/roseplot.htm)
